10,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
10,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
10,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
10,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likert
10,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
10,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
10,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
10,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,30,question3,likert
10,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likert
10,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likert
10,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
10,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
10,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likert
10,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question4,likert
10,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
10,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likert
10,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
10,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
10,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
10,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
10,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
10,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
10,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
10,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,60,question3,likert
10,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-2,question2,likert
10,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-2,question4,likert
10,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
10,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likert
10,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
10,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
10,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
10,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
20,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
20,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
20,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
20,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
20,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
20,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
20,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
20,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,60,question3,likert
20,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
20,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
20,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
20,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
20,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question3,likert
20,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question2,likert
20,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question4,likert
20,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
20,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
20,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
20,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
20,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
20,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
20,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
20,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
20,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,60,question3,likert
20,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question3,likert
20,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question2,likert
20,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question4,likert
20,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
20,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
20,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
20,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
20,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
21,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
21,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
21,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question3,likert
21,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likert
21,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
21,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
21,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,80,question3,likert
21,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likert
21,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likert
21,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likert
21,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,60,question4,likert
21,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question3,likert
21,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question2,likert
21,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question4,likert
21,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
21,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likert
21,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
21,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
21,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
21,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likert
21,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question1,likert
21,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,0,question2,likert
21,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,60,question3,likert
21,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,70,question4,likert
21,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question1,likert
21,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likert
21,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likert
21,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likert
21,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
21,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
21,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
21,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,70,question4,likert
27,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,0,question2,likert
27,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
27,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
27,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likert
27,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,0,question1,likert
27,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,0,question2,likert
27,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question3,likert
27,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likert
27,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question1,likert
27,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question2,likert
27,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
27,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question3,likert
27,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likert
27,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question3,likert
27,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
27,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likert
27,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
27,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
27,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
27,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
27,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
27,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
27,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,80,question3,likert
27,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likert
27,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likert
27,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question3,likert
27,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
27,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likert
27,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
27,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
27,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
27,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
36,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
36,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
36,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
36,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,30,question3,likert
36,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,0,question1,likert
36,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
36,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likert
36,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likert
36,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likert
36,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likert
36,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likert
36,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likert
36,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likert
36,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question3,likert
36,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
36,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likert
36,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
36,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
36,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
36,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,60,question3,likert
36,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question1,likert
36,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
36,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,20,question3,likert
36,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,50,question4,likert
36,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-2,question2,likert
36,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
36,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likert
36,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likert
36,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
36,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
36,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
36,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question3,likert
42,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
42,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
42,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
42,studyC,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likert
42,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question1,likert
42,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
42,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,30,question3,likert
42,studyC,pill-orange,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,60,question4,likert
42,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likert
42,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
42,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
42,studyC,pill-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likert
42,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question2,likert
42,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question3,likert
42,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question4,likert
42,studyC,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likert
42,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
42,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
42,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likert
42,studyC,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likert
42,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likert
42,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likert
42,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,40,question3,likert
42,studyC,run-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,50,question4,likert
42,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question1,likert
42,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question2,likert
42,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question3,likert
42,studyC,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question4,likert
42,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likert
42,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likert
42,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likert
42,studyC,run-yellow,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likert
